group,kind,insertion_type,insertion,temp_c,test_number,test_name,freq_ghz,lut,lo_idac,pa_channel,corr_median,corr_mean,n,mad_multiplier
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S2,-40,53182,TXPA_81FwLu12Tx4__D095,81,12.0,,TX4,-19.1519852256658,-19.2222520545177,11715,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S2,-40,53183,TXPA_81FwLu12Tx5__D095,81,12.0,,TX5,-19.1717652256658,-19.258100819767403,11732,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S2,-40,53184,TXPA_81FwLu12Tx6__D095,81,12.0,,TX6,-19.2722152256658,-19.359933560137954,11708,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S2,-40,53185,TXPA_81FwLu12Tx7__D095,81,12.0,,TX7,-19.2620552256658,-19.343286251372522,11709,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S2,-40,53186,TXPA_81FwLu12Tx8__D095,81,12.0,,TX8,-19.4517852256658,-19.595479248989417,12005,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S3,25,53179,TXPA_81FwLu12Tx1__D095,81,12.0,,TX1,-19.468727775665798,-19.589094926043654,11777,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S3,25,53180,TXPA_81FwLu12Tx2__D095,81,12.0,,TX2,-19.3974177756658,-19.496494024710874,11781,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S3,25,53181,TXPA_81FwLu12Tx3__D095,81,12.0,,TX3,-19.342227775665798,-19.44573061157543,11774,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S3,25,53182,TXPA_81FwLu12Tx4__D095,81,12.0,,TX4,-19.2162377756658,-19.330286720577096,11781,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S3,25,53183,TXPA_81FwLu12Tx5__D095,81,12.0,,TX5,-19.261607775665798,-19.387106977432104,11776,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S3,25,53184,TXPA_81FwLu12Tx6__D095,81,12.0,,TX6,-19.3605477756658,-19.473488325088354,11776,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S3,25,53185,TXPA_81FwLu12Tx7__D095,81,12.0,,TX7,-19.3538777756658,-19.461310545471356,11777,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,FE,S3,25,53186,TXPA_81FwLu12Tx8__D095,81,12.0,,TX8,-19.4893277756658,-19.60890483773594,11777,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S1,135,55155,TXPC_76FwLu22Tx1__D095,76,22.0,,TX1,-7.204991081274359,-7.2430432659329815,12098,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S1,135,55156,TXPC_76FwLu22Tx2__D095,76,22.0,,TX2,-7.14571108127436,-7.181114055273532,12115,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S1,135,55157,TXPC_76FwLu22Tx3__D095,76,22.0,,TX3,-7.12027108127436,-7.15904698878881,12110,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S1,135,55158,TXPC_76FwLu22Tx4__D095,76,22.0,,TX4,-7.07575108127436,-7.1112655028745575,12111,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S1,135,55159,TXPC_76FwLu22Tx5__D095,76,22.0,,TX5,-7.099101081274359,-7.135362217035949,12080,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S1,135,55160,TXPC_76FwLu22Tx6__D095,76,22.0,,TX6,-7.12304108127436,-7.157185127947646,12084,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S1,135,55161,TXPC_76FwLu22Tx7__D095,76,22.0,,TX7,-7.120731081274359,-7.156056921565341,12097,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S1,135,55162,TXPC_76FwLu22Tx8__D095,76,22.0,,TX8,-7.18249108127436,-7.216508192330301,12084,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S2,-40,55155,TXPC_76FwLu22Tx1__D095,76,22.0,,TX1,-7.226754451274361,-7.237259054594625,11987,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S2,-40,55156,TXPC_76FwLu22Tx2__D095,76,22.0,,TX2,-7.1618644512743606,-7.17486932704558,11994,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S2,-40,55157,TXPC_76FwLu22Tx3__D095,76,22.0,,TX3,-7.146374451274361,-7.153466739748712,12008,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S2,-40,55158,TXPC_76FwLu22Tx4__D095,76,22.0,,TX4,-7.1117744512743615,-7.1243181724763645,11980,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S2,-40,55159,TXPC_76FwLu22Tx5__D095,76,22.0,,TX5,-7.133844451274361,-7.141170585875312,11991,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S2,-40,55160,TXPC_76FwLu22Tx6__D095,76,22.0,,TX6,-7.141124451274361,-7.150143137022024,11984,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S2,-40,55161,TXPC_76FwLu22Tx7__D095,76,22.0,,TX7,-7.137924451274361,-7.147358896089576,11987,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S2,-40,55162,TXPC_76FwLu22Tx8__D095,76,22.0,,TX8,-7.211034451274361,-7.220109433753921,11986,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S3,25,55155,TXPC_76FwLu22Tx1__D095,76,22.0,,TX1,-7.180490861274359,-7.198044075925125,11740,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S3,25,55156,TXPC_76FwLu22Tx2__D095,76,22.0,,TX2,-7.11834086127436,-7.135452802094688,11727,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S3,25,55157,TXPC_76FwLu22Tx3__D095,76,22.0,,TX3,-7.097130861274358,-7.112201165518437,11734,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S3,25,55158,TXPC_76FwLu22Tx4__D095,76,22.0,,TX4,-7.064830861274359,-7.080199963641928,11742,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S3,25,55159,TXPC_76FwLu22Tx5__D095,76,22.0,,TX5,-7.08691086127436,-7.098897188413806,11732,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S3,25,55160,TXPC_76FwLu22Tx6__D095,76,22.0,,TX6,-7.095090861274359,-7.111759411764346,11735,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S3,25,55161,TXPC_76FwLu22Tx7__D095,76,22.0,,TX7,-7.09338086127436,-7.107568855140958,11739,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,FE,S3,25,55162,TXPC_76FwLu22Tx8__D095,76,22.0,,TX8,-7.161235861274359,-7.174550738491276,11728,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S1,135,54155,TXPB_77FwLu22Tx1__D095,77,22.0,,TX1,-7.367927288672735,-7.407615291648433,12098,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S1,135,54156,TXPB_77FwLu22Tx2__D095,77,22.0,,TX2,-7.301727288672735,-7.339871011665797,12108,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S1,135,54157,TXPB_77FwLu22Tx3__D095,77,22.0,,TX3,-7.3021672886727345,-7.343820336268132,12081,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S1,135,54158,TXPB_77FwLu22Tx4__D095,77,22.0,,TX4,-7.242187288672735,-7.281820721614689,12094,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S1,135,54159,TXPB_77FwLu22Tx5__D095,77,22.0,,TX5,-7.264757288672735,-7.302977622973374,12061,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S1,135,54160,TXPB_77FwLu22Tx6__D095,77,22.0,,TX6,-7.289667288672735,-7.327559306747521,12061,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S1,135,54161,TXPB_77FwLu22Tx7__D095,77,22.0,,TX7,-7.2887672886727355,-7.327351651684165,12074,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S1,135,54162,TXPB_77FwLu22Tx8__D095,77,22.0,,TX8,-7.351627288672734,-7.390002642592762,12079,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S2,-40,54155,TXPB_77FwLu22Tx1__D095,77,22.0,,TX1,-7.625479788672731,-7.638153690643339,11976,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S2,-40,54156,TXPB_77FwLu22Tx2__D095,77,22.0,,TX2,-7.560109788672731,-7.576864893760304,11990,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S2,-40,54157,TXPB_77FwLu22Tx3__D095,77,22.0,,TX3,-7.5592397886727305,-7.570767084842303,11983,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S2,-40,54158,TXPB_77FwLu22Tx4__D095,77,22.0,,TX4,-7.504569788672731,-7.521217836049492,11989,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S2,-40,54159,TXPB_77FwLu22Tx5__D095,77,22.0,,TX5,-7.528779788672731,-7.5394462907166115,11987,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S2,-40,54160,TXPB_77FwLu22Tx6__D095,77,22.0,,TX6,-7.54441978867273,-7.553241925146463,11973,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S2,-40,54161,TXPB_77FwLu22Tx7__D095,77,22.0,,TX7,-7.548624788672731,-7.55580724150292,11978,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S2,-40,54162,TXPB_77FwLu22Tx8__D095,77,22.0,,TX8,-7.618109788672731,-7.63215532604225,11975,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S3,25,54155,TXPB_77FwLu22Tx1__D095,77,22.0,,TX1,-7.469438313672734,-7.48768440448115,11739,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S3,25,54156,TXPB_77FwLu22Tx2__D095,77,22.0,,TX2,-7.400628313672733,-7.420021234532361,11726,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S3,25,54157,TXPB_77FwLu22Tx3__D095,77,22.0,,TX3,-7.401128313672733,-7.4180565969747985,11726,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S3,25,54158,TXPB_77FwLu22Tx4__D095,77,22.0,,TX4,-7.347778313672734,-7.367072662054334,11740,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S3,25,54159,TXPB_77FwLu22Tx5__D095,77,22.0,,TX5,-7.374788313672733,-7.389508248073824,11738,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S3,25,54160,TXPB_77FwLu22Tx6__D095,77,22.0,,TX6,-7.389868313672734,-7.403740507298095,11734,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S3,25,54161,TXPB_77FwLu22Tx7__D095,77,22.0,,TX7,-7.390878313672733,-7.405623991031545,11722,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,FE,S3,25,54162,TXPB_77FwLu22Tx8__D095,77,22.0,,TX8,-7.459208313672734,-7.477021989942763,11732,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S1,135,53187,TXPA_81FwLu22Tx1__D095,81,22.0,,TX1,-7.9497693356658505,-7.992992710644846,11902,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S1,135,53188,TXPA_81FwLu22Tx2__D095,81,22.0,,TX2,-7.88703933566585,-7.9314422210097355,11879,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S1,135,53189,TXPA_81FwLu22Tx3__D095,81,22.0,,TX3,-7.872889335665851,-7.918423847274266,11931,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S1,135,53190,TXPA_81FwLu22Tx4__D095,81,22.0,,TX4,-7.819269335665851,-7.861702943119582,11833,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S1,135,53191,TXPA_81FwLu22Tx5__D095,81,22.0,,TX5,-7.83842933566585,-7.8794111022703905,11804,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S1,135,53192,TXPA_81FwLu22Tx6__D095,81,22.0,,TX6,-7.877349335665851,-7.917727242738775,11848,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S1,135,53193,TXPA_81FwLu22Tx7__D095,81,22.0,,TX7,-7.86564433566585,-7.903186755540893,11844,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S1,135,53194,TXPA_81FwLu22Tx8__D095,81,22.0,,TX8,-7.91472933566585,-7.955664320861689,11821,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S2,-40,53187,TXPA_81FwLu22Tx1__D095,81,22.0,,TX1,-8.55358942066585,-8.57874699847144,11985,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S2,-40,53188,TXPA_81FwLu22Tx2__D095,81,22.0,,TX2,-8.488249420665849,-8.515609323035676,11984,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S2,-40,53189,TXPA_81FwLu22Tx3__D095,81,22.0,,TX3,-8.462709420665849,-8.489356117668438,11977,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S2,-40,53190,TXPA_81FwLu22Tx4__D095,81,22.0,,TX4,-8.41642942066585,-8.445019518328621,11980,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S2,-40,53191,TXPA_81FwLu22Tx5__D095,81,22.0,,TX5,-8.42355942066585,-8.450756302296456,11971,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S2,-40,53192,TXPA_81FwLu22Tx6__D095,81,22.0,,TX6,-8.464369420665848,-8.49312954183239,11967,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S2,-40,53193,TXPA_81FwLu22Tx7__D095,81,22.0,,TX7,-8.45744942066585,-8.480252594193292,11952,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S2,-40,53194,TXPA_81FwLu22Tx8__D095,81,22.0,,TX8,-8.541459420665849,-8.567150481791362,11959,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S3,25,53187,TXPA_81FwLu22Tx1__D095,81,22.0,,TX1,-8.39903733566585,-8.427555718935162,11715,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S3,25,53188,TXPA_81FwLu22Tx2__D095,81,22.0,,TX2,-8.33079733566585,-8.360895510960571,11706,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S3,25,53189,TXPA_81FwLu22Tx3__D095,81,22.0,,TX3,-8.31023733566585,-8.341288895816225,11704,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S3,25,53190,TXPA_81FwLu22Tx4__D095,81,22.0,,TX4,-8.26505733566585,-8.296065094145133,11705,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S3,25,53191,TXPA_81FwLu22Tx5__D095,81,22.0,,TX5,-8.27671733566585,-8.30689798051205,11671,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S3,25,53192,TXPA_81FwLu22Tx6__D095,81,22.0,,TX6,-8.31521733566585,-8.344816276026936,11687,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S3,25,53193,TXPA_81FwLu22Tx7__D095,81,22.0,,TX7,-8.30495733566585,-8.332642724397761,11679,5.0
TXPA LUT22 @ 81GHz tests 53187-53194,TXPA,FE,S3,25,53194,TXPA_81FwLu22Tx8__D095,81,22.0,,TX8,-8.37602733566585,-8.404704300593139,11690,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S1,135,55163,TXPC_76FwLu36Tx1__D095,76,36.0,,TX1,-1.4240905212743602,-1.4519648548860509,11975,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S1,135,55164,TXPC_76FwLu36Tx2__D095,76,36.0,,TX2,-1.3845475212743596,-1.4123105168540098,11990,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S1,135,55165,TXPC_76FwLu36Tx3__D095,76,36.0,,TX3,-1.3698570212743597,-1.397636151861418,11992,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S1,135,55166,TXPC_76FwLu36Tx4__D095,76,36.0,,TX4,-1.33833952127436,-1.3644371963745603,11976,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S1,135,55167,TXPC_76FwLu36Tx5__D095,76,36.0,,TX5,-1.3608885212743598,-1.387188840494509,11951,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S1,135,55168,TXPC_76FwLu36Tx6__D095,76,36.0,,TX6,-1.37232152127436,-1.3983376034958408,11992,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S1,135,55169,TXPC_76FwLu36Tx7__D095,76,36.0,,TX7,-1.3676275212743598,-1.3914973459898887,11952,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S1,135,55170,TXPC_76FwLu36Tx8__D095,76,36.0,,TX8,-1.3959800212743598,-1.4210267613580423,11950,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S2,-40,55163,TXPC_76FwLu36Tx1__D095,76,36.0,,TX1,-1.5115224362743596,-1.5132319851138991,11978,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S2,-40,55164,TXPC_76FwLu36Tx2__D095,76,36.0,,TX2,-1.4649714362743596,-1.4719085602323458,11996,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S2,-40,55165,TXPC_76FwLu36Tx3__D095,76,36.0,,TX3,-1.4486159362743596,-1.4515571340408404,11999,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S2,-40,55166,TXPC_76FwLu36Tx4__D095,76,36.0,,TX4,-1.4302379362743602,-1.4375043465136663,11993,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S2,-40,55167,TXPC_76FwLu36Tx5__D095,76,36.0,,TX5,-1.4465809362743602,-1.4491802624900578,11989,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S2,-40,55168,TXPC_76FwLu36Tx6__D095,76,36.0,,TX6,-1.4448109362743597,-1.4482938659481732,11987,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S2,-40,55169,TXPC_76FwLu36Tx7__D095,76,36.0,,TX7,-1.4420699362743603,-1.4443553235407152,11984,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S2,-40,55170,TXPC_76FwLu36Tx8__D095,76,36.0,,TX8,-1.4962719362743595,-1.4967540489703894,11988,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S3,25,55163,TXPC_76FwLu36Tx1__D095,76,36.0,,TX1,-1.4518291862743595,-1.4612557382074487,11717,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S3,25,55164,TXPC_76FwLu36Tx2__D095,76,36.0,,TX2,-1.4068121862743599,-1.417116210350173,11713,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S3,25,55165,TXPC_76FwLu36Tx3__D095,76,36.0,,TX3,-1.39097118627436,-1.4003723954676057,11726,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S3,25,55166,TXPC_76FwLu36Tx4__D095,76,36.0,,TX4,-1.3662686862743598,-1.3791775193803948,11732,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S3,25,55167,TXPC_76FwLu36Tx5__D095,76,36.0,,TX5,-1.38667268627436,-1.397506268683505,11722,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S3,25,55168,TXPC_76FwLu36Tx6__D095,76,36.0,,TX6,-1.3914651862743597,-1.3999294122129267,11720,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S3,25,55169,TXPC_76FwLu36Tx7__D095,76,36.0,,TX7,-1.38494468627436,-1.3947186691183342,11716,5.0
TXPA LUT36 @ 76GHz tests 55163-55170,TXPA,FE,S3,25,55170,TXPC_76FwLu36Tx8__D095,76,36.0,,TX8,-1.4298681862743603,-1.4382113989204899,11719,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S1,135,54163,TXPB_77FwLu36Tx1__D095,77,36.0,,TX1,-1.6536989136727303,-1.6842682081886975,11962,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S1,135,54164,TXPB_77FwLu36Tx2__D095,77,36.0,,TX2,-1.6137649136727306,-1.6440588074050189,11998,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S1,135,54165,TXPB_77FwLu36Tx3__D095,77,36.0,,TX3,-1.6109169136727304,-1.6405307912989124,11947,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S1,135,54166,TXPB_77FwLu36Tx4__D095,77,36.0,,TX4,-1.57032991367273,-1.6005267950754754,11948,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S1,135,54167,TXPB_77FwLu36Tx5__D095,77,36.0,,TX5,-1.5960239136727306,-1.6212944811630647,11898,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S1,135,54168,TXPB_77FwLu36Tx6__D095,77,36.0,,TX6,-1.6042604136727299,-1.631275776493458,11926,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S1,135,54169,TXPB_77FwLu36Tx7__D095,77,36.0,,TX7,-1.6017599136727303,-1.62560640181602,11892,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S1,135,54170,TXPB_77FwLu36Tx8__D095,77,36.0,,TX8,-1.63019991367273,-1.6574292176807968,11901,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S2,-40,54163,TXPB_77FwLu36Tx1__D095,77,36.0,,TX1,-1.91552466367273,-1.9214964995509114,11985,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S2,-40,54164,TXPB_77FwLu36Tx2__D095,77,36.0,,TX2,-1.8706286636727296,-1.878739016790436,11996,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S2,-40,54165,TXPB_77FwLu36Tx3__D095,77,36.0,,TX3,-1.86550716367273,-1.869603228683565,11998,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S2,-40,54166,TXPB_77FwLu36Tx4__D095,77,36.0,,TX4,-1.8341336636727301,-1.8424566605873398,11992,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S2,-40,54167,TXPB_77FwLu36Tx5__D095,77,36.0,,TX5,-1.8522836636727305,-1.8578857527543884,11989,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S2,-40,54168,TXPB_77FwLu36Tx6__D095,77,36.0,,TX6,-1.8534286636727297,-1.8567846922894495,11986,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S2,-40,54169,TXPB_77FwLu36Tx7__D095,77,36.0,,TX7,-1.85201966367273,-1.8570295967836559,11990,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S2,-40,54170,TXPB_77FwLu36Tx8__D095,77,36.0,,TX8,-1.9117391636727303,-1.9127353082932472,11990,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S3,25,54163,TXPB_77FwLu36Tx1__D095,77,36.0,,TX1,-1.78260548867273,-1.7943139604159437,11714,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S3,25,54164,TXPB_77FwLu36Tx2__D095,77,36.0,,TX2,-1.7340574886727298,-1.7487310991676108,11720,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S3,25,54165,TXPB_77FwLu36Tx3__D095,77,36.0,,TX3,-1.7313274886727301,-1.7440923038224359,11723,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S3,25,54166,TXPB_77FwLu36Tx4__D095,77,36.0,,TX4,-1.6962654886727302,-1.7114378641951182,11725,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S3,25,54167,TXPB_77FwLu36Tx5__D095,77,36.0,,TX5,-1.7202294886727305,-1.7324555896707683,11723,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S3,25,54168,TXPB_77FwLu36Tx6__D095,77,36.0,,TX6,-1.7224664886727306,-1.7334704522997795,11712,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S3,25,54169,TXPB_77FwLu36Tx7__D095,77,36.0,,TX7,-1.7219804886727301,-1.7325652795173794,11709,5.0
TXPA LUT36 @ 77GHz tests 54163-54170,TXPA,FE,S3,25,54170,TXPB_77FwLu36Tx8__D095,77,36.0,,TX8,-1.7669274886727298,-1.7786078743638705,11727,5.0
TXPA LUT36 @ 81GHz tests 53195-53202,TXPA,FE,S1,135,53195,TXPA_81FwLu36Tx1__D095,81,36.0,,TX1,-2.12529888066585,-2.1554514652284573,11660,5.0
TXPA LUT36 @ 81GHz tests 53195-53202,TXPA,FE,S1,135,53196,TXPA_81FwLu36Tx2__D095,81,36.0,,TX2,-2.08521138066585,-2.1148702085923863,11652,5.0
TXPA LUT36 @ 81GHz tests 53195-53202,TXPA,FE,S1,135,53197,TXPA_81FwLu36Tx3__D095,81,36.0,,TX3,-2.07226038066585,-2.103258088752635,11661,5.0
TXPA LUT36 @ 81GHz tests 53195-53202,TXPA,FE,S1,135,53198,TXPA_81FwLu36Tx4__D095,81,36.0,,TX4,-2.03471738066585,-2.0598769097663787,11529,5.0
TXPA LUT36 @ 81GHz tests 53195-53202,TXPA,FE,S1,135,53199,TXPA_81FwLu36Tx5__D095,81,36.0,,TX5,-2.05378638066585,-2.0778571947327023,11488,5.0
TXPA LUT36 @ 81GHz tests 53195-53202,TXPA,FE,S1,135,53200,TXPA_81FwLu36Tx6__D095,81,36.0,,TX6,-2.07341438066585,-2.1000675159950877,11557,5.0
TXPA LUT36 @ 81GHz tests 53195-53202,TXPA,FE,S1,135,53201,TXPA_81FwLu36Tx7__D095,81,36.0,,TX7,-2.06375838066585,-2.08818198846481,11540,5.0
TXPA LUT36 @ 81GHz tests 53195-53202,TXPA,FE,S1,135,53202,TXPA_81FwLu36Tx8__D095,81,36.0,,TX8,-2.09013138066585,-2.116451251421221,11544,5.0
TXPA LUT36 @ 81GHz tests 53195-53202,TXPA,FE,S2,-40,53195,TXPA_81FwLu36Tx1__D095,81,36.0,,TX1,-2.71793863566585,-2.7364070620702505,11998,5.0
TXPA LUT36 @ 81GHz tests 53195-53202,TXPA,FE,S2,-40,53196,TXPA_81FwLu36Tx2__D095,81,36.0,,TX2,-2.66885363566585,-2.689385721439734,11985,5.0
