TestNumber;OdiSource;Insertions;TestVariants;OdiScope;R;S;CalcMethod;Link2Evidence;Comment;JiraTasks
53198;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
53198;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53198;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53198;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53198;INS_OFF;Q2;8188;UpperLimit;;2.8;;;Updates from the Test-Q data;RSIPPTE-710
53198;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53199;INS_OFF;B1,Q3;8188;LowerLimit;;-0.5;;;Updates from the Test-Q data;RSIPPTE-710
53199;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.7;;;Updates from the Test-Q data;RSIPPTE-710
53199;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
53199;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53199;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53199;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53199;INS_OFF;Q2;8188;UpperLimit;;2.8;;;Updates from the Test-Q data;RSIPPTE-710
53199;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53200;INS_OFF;B1,Q3;8188;LowerLimit;;-0.5;;;Updates from the Test-Q data;RSIPPTE-710
53200;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.7;;;Updates from the Test-Q data;RSIPPTE-710
53200;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
53200;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53200;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53200;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53200;INS_OFF;Q2;8188;UpperLimit;;2.8;;;Updates from the Test-Q data;RSIPPTE-710
53200;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53201;INS_OFF;B1,Q3;8188;LowerLimit;;-0.5;;;Updates from the Test-Q data;RSIPPTE-710
53201;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.7;;;Updates from the Test-Q data;RSIPPTE-710
53201;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
53201;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53201;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53201;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53201;INS_OFF;Q2;8188;UpperLimit;;2.8;;;Updates from the Test-Q data;RSIPPTE-710
53201;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53202;INS_OFF;B1,Q3;8188;LowerLimit;;-0.5;;;Updates from the Test-Q data;RSIPPTE-710
53202;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.7;;;Updates from the Test-Q data;RSIPPTE-710
53202;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
53202;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53202;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53202;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53202;INS_OFF;Q2;8188;UpperLimit;;2.8;;;Updates from the Test-Q data;RSIPPTE-710
53202;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53203;INS_OFF;B1,Q3;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53203;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
53203;INS_OFF;S1;8188;LowerLimit;;-0.4;;;Updates from the Test-Q data;RSIPPTE-710
53203;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53203;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53203;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53203;INS_OFF;Q2;8188;UpperLimit;;2.9;;;Updates from the Test-Q data;RSIPPTE-710
53203;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53204;INS_OFF;B1,Q3;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53204;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
53204;INS_OFF;S1;8188;LowerLimit;;-0.4;;;Updates from the Test-Q data;RSIPPTE-710
53204;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53204;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53204;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53204;INS_OFF;Q2;8188;UpperLimit;;2.9;;;Updates from the Test-Q data;RSIPPTE-710
53204;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53205;INS_OFF;B1,Q3;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53205;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
53205;INS_OFF;S1;8188;LowerLimit;;-0.4;;;Updates from the Test-Q data;RSIPPTE-710
53205;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53205;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53205;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53205;INS_OFF;Q2;8188;UpperLimit;;2.9;;;Updates from the Test-Q data;RSIPPTE-710
53205;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53206;INS_OFF;B1,Q3;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53206;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
53206;INS_OFF;S1;8188;LowerLimit;;-0.4;;;Updates from the Test-Q data;RSIPPTE-710
53206;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53206;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53206;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53206;INS_OFF;Q2;8188;UpperLimit;;2.9;;;Updates from the Test-Q data;RSIPPTE-710
53206;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53207;INS_OFF;B1,Q3;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53207;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
53207;INS_OFF;S1;8188;LowerLimit;;-0.4;;;Updates from the Test-Q data;RSIPPTE-710
53207;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53207;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53207;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53207;INS_OFF;Q2;8188;UpperLimit;;2.9;;;Updates from the Test-Q data;RSIPPTE-710
53207;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53208;INS_OFF;B1,Q3;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53208;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
53208;INS_OFF;S1;8188;LowerLimit;;-0.4;;;Updates from the Test-Q data;RSIPPTE-710
53208;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53208;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53208;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53208;INS_OFF;Q2;8188;UpperLimit;;2.9;;;Updates from the Test-Q data;RSIPPTE-710
53208;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53209;INS_OFF;B1,Q3;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53209;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
53209;INS_OFF;S1;8188;LowerLimit;;-0.4;;;Updates from the Test-Q data;RSIPPTE-710
53209;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53209;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53209;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53209;INS_OFF;Q2;8188;UpperLimit;;2.9;;;Updates from the Test-Q data;RSIPPTE-710
53209;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53210;INS_OFF;B1,Q3;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53210;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
53210;INS_OFF;S1;8188;LowerLimit;;-0.4;;;Updates from the Test-Q data;RSIPPTE-710
53210;INS_OFF;S2;8188;LowerLimit;;-0.2;;;Updates from the Test-Q data;RSIPPTE-710
53210;INS_OFF;B1,Q3;8188;UpperLimit;;1.4;;;Updates from the Test-Q data;RSIPPTE-710
53210;INS_OFF;B2,Q1;8188;UpperLimit;;0.5;;;Updates from the Test-Q data;RSIPPTE-710
53210;INS_OFF;Q2;8188;UpperLimit;;2.9;;;Updates from the Test-Q data;RSIPPTE-710
53210;INS_OFF;S1;8188;UpperLimit;;1.1;;;Updates from the Test-Q data;RSIPPTE-710
53275;INS_OFF;B1,Q3;8188;LowerLimit;;-6.5;;;Updates from the Test-Q data;RSIPPTE-710
53275;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53275;INS_OFF;S1;8188;LowerLimit;;-4.5;;;Updates from the Test-Q data;RSIPPTE-710
53275;INS_OFF;S2;8188;LowerLimit;;0.3;;;Updates from the Test-Q data;RSIPPTE-710
53275;INS_OFF;Q2;8188;UpperLimit;;1;;;Updates from the Test-Q data;RSIPPTE-710
53276;INS_OFF;B1,Q3;8188;LowerLimit;;-6.5;;;Updates from the Test-Q data;RSIPPTE-710
53276;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53276;INS_OFF;S1;8188;LowerLimit;;-4.5;;;Updates from the Test-Q data;RSIPPTE-710
53276;INS_OFF;S2;8188;LowerLimit;;0.3;;;Updates from the Test-Q data;RSIPPTE-710
53276;INS_OFF;Q2;8188;UpperLimit;;1;;;Updates from the Test-Q data;RSIPPTE-710
53277;INS_OFF;B1,Q3;8188;LowerLimit;;-6.5;;;Updates from the Test-Q data;RSIPPTE-710
53277;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53277;INS_OFF;S1;8188;LowerLimit;;-4.5;;;Updates from the Test-Q data;RSIPPTE-710
53277;INS_OFF;S2;8188;LowerLimit;;0.3;;;Updates from the Test-Q data;RSIPPTE-710
53277;INS_OFF;Q2;8188;UpperLimit;;1;;;Updates from the Test-Q data;RSIPPTE-710
53278;INS_OFF;B1,Q3;8188;LowerLimit;;-6.5;;;Updates from the Test-Q data;RSIPPTE-710
53278;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53278;INS_OFF;S1;8188;LowerLimit;;-4.5;;;Updates from the Test-Q data;RSIPPTE-710
53278;INS_OFF;S2;8188;LowerLimit;;0.3;;;Updates from the Test-Q data;RSIPPTE-710
53278;INS_OFF;Q2;8188;UpperLimit;;1;;;Updates from the Test-Q data;RSIPPTE-710
53279;INS_OFF;B1,Q3;8188;LowerLimit;;-6.5;;;Updates from the Test-Q data;RSIPPTE-710
53279;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53279;INS_OFF;S1;8188;LowerLimit;;-4.5;;;Updates from the Test-Q data;RSIPPTE-710
53279;INS_OFF;S2;8188;LowerLimit;;0.3;;;Updates from the Test-Q data;RSIPPTE-710
53279;INS_OFF;Q2;8188;UpperLimit;;1;;;Updates from the Test-Q data;RSIPPTE-710
53280;INS_OFF;B1,Q3;8188;LowerLimit;;-6.5;;;Updates from the Test-Q data;RSIPPTE-710
53280;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53280;INS_OFF;S1;8188;LowerLimit;;-4.5;;;Updates from the Test-Q data;RSIPPTE-710
53280;INS_OFF;S2;8188;LowerLimit;;0.3;;;Updates from the Test-Q data;RSIPPTE-710
53280;INS_OFF;Q2;8188;UpperLimit;;1;;;Updates from the Test-Q data;RSIPPTE-710
53281;INS_OFF;B1,Q3;8188;LowerLimit;;-6.5;;;Updates from the Test-Q data;RSIPPTE-710
53281;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53281;INS_OFF;S1;8188;LowerLimit;;-4.5;;;Updates from the Test-Q data;RSIPPTE-710
53281;INS_OFF;S2;8188;LowerLimit;;0.3;;;Updates from the Test-Q data;RSIPPTE-710
53281;INS_OFF;Q2;8188;UpperLimit;;1;;;Updates from the Test-Q data;RSIPPTE-710
53282;INS_OFF;B1,Q3;8188;LowerLimit;;-6.5;;;Updates from the Test-Q data;RSIPPTE-710
53282;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;-0.8;;;Updates from the Test-Q data;RSIPPTE-710
53282;INS_OFF;S1;8188;LowerLimit;;-4.5;;;Updates from the Test-Q data;RSIPPTE-710
53282;INS_OFF;S2;8188;LowerLimit;;0.3;;;Updates from the Test-Q data;RSIPPTE-710
53282;INS_OFF;Q2;8188;UpperLimit;;1;;;Updates from the Test-Q data;RSIPPTE-710
54059;INS_OFF;B1,Q3;8188;LowerLimit;;-9;;;Updates from the Test-Q data;RSIPPTE-710
54059;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;11;;;Updates from the Test-Q data;RSIPPTE-710
54059;INS_OFF;B1,B2,Q1,Q3;8188;UpperLimit;;29;;;Updates from the Test-Q data;RSIPPTE-710
54059;INS_OFF;Q2;8188;UpperLimit;;49;;;Updates from the Test-Q data;RSIPPTE-710
54060;INS_OFF;B1,Q3;8188;LowerLimit;;-9;;;Updates from the Test-Q data;RSIPPTE-710
54060;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;11;;;Updates from the Test-Q data;RSIPPTE-710
54060;INS_OFF;B1,B2,Q1,Q3;8188;UpperLimit;;29;;;Updates from the Test-Q data;RSIPPTE-710
54060;INS_OFF;Q2;8188;UpperLimit;;49;;;Updates from the Test-Q data;RSIPPTE-710
54061;INS_OFF;B1,Q3;8188;LowerLimit;;-9;;;Updates from the Test-Q data;RSIPPTE-710
54061;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;11;;;Updates from the Test-Q data;RSIPPTE-710
54061;INS_OFF;B1,B2,Q1,Q3;8188;UpperLimit;;29;;;Updates from the Test-Q data;RSIPPTE-710
54061;INS_OFF;Q2;8188;UpperLimit;;49;;;Updates from the Test-Q data;RSIPPTE-710
54062;INS_OFF;B1,Q3;8188;LowerLimit;;-9;;;Updates from the Test-Q data;RSIPPTE-710
54062;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;11;;;Updates from the Test-Q data;RSIPPTE-710
54062;INS_OFF;B1,B2,Q1,Q3;8188;UpperLimit;;29;;;Updates from the Test-Q data;RSIPPTE-710
54062;INS_OFF;Q2;8188;UpperLimit;;49;;;Updates from the Test-Q data;RSIPPTE-710
54063;INS_OFF;B1,Q3;8188;LowerLimit;;-9;;;Updates from the Test-Q data;RSIPPTE-710
54063;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;11;;;Updates from the Test-Q data;RSIPPTE-710
54063;INS_OFF;B1,B2,Q1,Q3;8188;UpperLimit;;29;;;Updates from the Test-Q data;RSIPPTE-710
54063;INS_OFF;Q2;8188;UpperLimit;;49;;;Updates from the Test-Q data;RSIPPTE-710
54064;INS_OFF;B1,Q3;8188;LowerLimit;;-9;;;Updates from the Test-Q data;RSIPPTE-710
54064;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;11;;;Updates from the Test-Q data;RSIPPTE-710
54064;INS_OFF;B1,B2,Q1,Q3;8188;UpperLimit;;29;;;Updates from the Test-Q data;RSIPPTE-710
54064;INS_OFF;Q2;8188;UpperLimit;;49;;;Updates from the Test-Q data;RSIPPTE-710
54065;INS_OFF;B1,Q3;8188;LowerLimit;;-9;;;Updates from the Test-Q data;RSIPPTE-710
54065;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;11;;;Updates from the Test-Q data;RSIPPTE-710
54065;INS_OFF;B1,B2,Q1,Q3;8188;UpperLimit;;29;;;Updates from the Test-Q data;RSIPPTE-710
54065;INS_OFF;Q2;8188;UpperLimit;;49;;;Updates from the Test-Q data;RSIPPTE-710
54066;INS_OFF;B1,Q3;8188;LowerLimit;;-9;;;Updates from the Test-Q data;RSIPPTE-710
54066;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;11;;;Updates from the Test-Q data;RSIPPTE-710
54066;INS_OFF;B1,B2,Q1,Q3;8188;UpperLimit;;29;;;Updates from the Test-Q data;RSIPPTE-710
54066;INS_OFF;Q2;8188;UpperLimit;;49;;;Updates from the Test-Q data;RSIPPTE-710
54067;INS_OFF;B1,Q3;8188;LowerLimit;;-23;;;Updates from the Test-Q data;RSIPPTE-710
54067;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;17;;;Updates from the Test-Q data;RSIPPTE-710
54067;INS_OFF;B1,Q3;8188;UpperLimit;;39;;;Updates from the Test-Q data;RSIPPTE-710
54067;INS_OFF;B2,Q1;8188;UpperLimit;;34;;;Updates from the Test-Q data;RSIPPTE-710
54067;INS_OFF;Q2;8188;UpperLimit;;54;;;Updates from the Test-Q data;RSIPPTE-710
54068;INS_OFF;B1,Q3;8188;LowerLimit;;-23;;;Updates from the Test-Q data;RSIPPTE-710
54068;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;17;;;Updates from the Test-Q data;RSIPPTE-710
54068;INS_OFF;B1,Q3;8188;UpperLimit;;39;;;Updates from the Test-Q data;RSIPPTE-710
54068;INS_OFF;B2,Q1;8188;UpperLimit;;34;;;Updates from the Test-Q data;RSIPPTE-710
54068;INS_OFF;Q2;8188;UpperLimit;;54;;;Updates from the Test-Q data;RSIPPTE-710
54069;INS_OFF;B1,Q3;8188;LowerLimit;;-23;;;Updates from the Test-Q data;RSIPPTE-710
54069;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;17;;;Updates from the Test-Q data;RSIPPTE-710
54069;INS_OFF;B1,Q3;8188;UpperLimit;;39;;;Updates from the Test-Q data;RSIPPTE-710
54069;INS_OFF;B2,Q1;8188;UpperLimit;;34;;;Updates from the Test-Q data;RSIPPTE-710
54069;INS_OFF;Q2;8188;UpperLimit;;54;;;Updates from the Test-Q data;RSIPPTE-710
54070;INS_OFF;B1,Q3;8188;LowerLimit;;-23;;;Updates from the Test-Q data;RSIPPTE-710
54070;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;17;;;Updates from the Test-Q data;RSIPPTE-710
54070;INS_OFF;B1,Q3;8188;UpperLimit;;39;;;Updates from the Test-Q data;RSIPPTE-710
54070;INS_OFF;B2,Q1;8188;UpperLimit;;34;;;Updates from the Test-Q data;RSIPPTE-710
54070;INS_OFF;Q2;8188;UpperLimit;;54;;;Updates from the Test-Q data;RSIPPTE-710
54071;INS_OFF;B1,Q3;8188;LowerLimit;;-23;;;Updates from the Test-Q data;RSIPPTE-710
54071;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;17;;;Updates from the Test-Q data;RSIPPTE-710
54071;INS_OFF;B1,Q3;8188;UpperLimit;;39;;;Updates from the Test-Q data;RSIPPTE-710
54071;INS_OFF;B2,Q1;8188;UpperLimit;;34;;;Updates from the Test-Q data;RSIPPTE-710
54071;INS_OFF;Q2;8188;UpperLimit;;54;;;Updates from the Test-Q data;RSIPPTE-710
54072;INS_OFF;B1,Q3;8188;LowerLimit;;-23;;;Updates from the Test-Q data;RSIPPTE-710
54072;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;17;;;Updates from the Test-Q data;RSIPPTE-710
54072;INS_OFF;B1,Q3;8188;UpperLimit;;39;;;Updates from the Test-Q data;RSIPPTE-710
54072;INS_OFF;B2,Q1;8188;UpperLimit;;34;;;Updates from the Test-Q data;RSIPPTE-710
54072;INS_OFF;Q2;8188;UpperLimit;;54;;;Updates from the Test-Q data;RSIPPTE-710
54073;INS_OFF;B1,Q3;8188;LowerLimit;;-23;;;Updates from the Test-Q data;RSIPPTE-710
54073;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;17;;;Updates from the Test-Q data;RSIPPTE-710
54073;INS_OFF;B1,Q3;8188;UpperLimit;;39;;;Updates from the Test-Q data;RSIPPTE-710
54073;INS_OFF;B2,Q1;8188;UpperLimit;;34;;;Updates from the Test-Q data;RSIPPTE-710
54073;INS_OFF;Q2;8188;UpperLimit;;54;;;Updates from the Test-Q data;RSIPPTE-710
54074;INS_OFF;B1,Q3;8188;LowerLimit;;-23;;;Updates from the Test-Q data;RSIPPTE-710
54074;INS_OFF;B2,Q1,Q2;8188;LowerLimit;;17;;;Updates from the Test-Q data;RSIPPTE-710
54074;INS_OFF;B1,Q3;8188;UpperLimit;;39;;;Updates from the Test-Q data;RSIPPTE-710
54074;INS_OFF;B2,Q1;8188;UpperLimit;;34;;;Updates from the Test-Q data;RSIPPTE-710
54074;INS_OFF;Q2;8188;UpperLimit;;54;;;Updates from the Test-Q data;RSIPPTE-710
54147;INS_OFF;B1,B2,Q1,Q2,Q3;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
54147;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
54147;INS_OFF;S2;8188;LowerLimit;;0.1;;;Updates from the Test-Q data;RSIPPTE-710
54147;INS_OFF;B2,Q1,Q2;8188;UpperLimit;;-2.4;;;Updates from the Test-Q data;RSIPPTE-710
54147;INS_OFF;S1;8188;UpperLimit;;0.2;;;Updates from the Test-Q data;RSIPPTE-710
54147;INS_OFF;S2;8188;UpperLimit;;-0.1;;;Updates from the Test-Q data;RSIPPTE-710
54148;INS_OFF;B1,B2,Q1,Q2,Q3;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
54148;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
54148;INS_OFF;S2;8188;LowerLimit;;0.1;;;Updates from the Test-Q data;RSIPPTE-710
54148;INS_OFF;B2,Q1,Q2;8188;UpperLimit;;-2.4;;;Updates from the Test-Q data;RSIPPTE-710
54148;INS_OFF;S1;8188;UpperLimit;;0.2;;;Updates from the Test-Q data;RSIPPTE-710
54148;INS_OFF;S2;8188;UpperLimit;;-0.1;;;Updates from the Test-Q data;RSIPPTE-710
54149;INS_OFF;B1,B2,Q1,Q2,Q3;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
54149;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
54149;INS_OFF;S2;8188;LowerLimit;;0.1;;;Updates from the Test-Q data;RSIPPTE-710
54149;INS_OFF;B2,Q1,Q2;8188;UpperLimit;;-2.4;;;Updates from the Test-Q data;RSIPPTE-710
54149;INS_OFF;S1;8188;UpperLimit;;0.2;;;Updates from the Test-Q data;RSIPPTE-710
54149;INS_OFF;S2;8188;UpperLimit;;-0.1;;;Updates from the Test-Q data;RSIPPTE-710
54150;INS_OFF;B1,B2,Q1,Q2,Q3;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
54150;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
54150;INS_OFF;S2;8188;LowerLimit;;0.1;;;Updates from the Test-Q data;RSIPPTE-710
54150;INS_OFF;B2,Q1,Q2;8188;UpperLimit;;-2.4;;;Updates from the Test-Q data;RSIPPTE-710
54150;INS_OFF;S1;8188;UpperLimit;;0.2;;;Updates from the Test-Q data;RSIPPTE-710
54150;INS_OFF;S2;8188;UpperLimit;;-0.1;;;Updates from the Test-Q data;RSIPPTE-710
54151;INS_OFF;B1,B2,Q1,Q2,Q3;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
54151;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
54151;INS_OFF;S2;8188;LowerLimit;;0.1;;;Updates from the Test-Q data;RSIPPTE-710
54151;INS_OFF;B2,Q1,Q2;8188;UpperLimit;;-2.4;;;Updates from the Test-Q data;RSIPPTE-710
54151;INS_OFF;S1;8188;UpperLimit;;0.2;;;Updates from the Test-Q data;RSIPPTE-710
54151;INS_OFF;S2;8188;UpperLimit;;-0.1;;;Updates from the Test-Q data;RSIPPTE-710
54152;INS_OFF;B1,B2,Q1,Q2,Q3;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
54152;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
54152;INS_OFF;S2;8188;LowerLimit;;0.1;;;Updates from the Test-Q data;RSIPPTE-710
54152;INS_OFF;B2,Q1,Q2;8188;UpperLimit;;-2.4;;;Updates from the Test-Q data;RSIPPTE-710
54152;INS_OFF;S1;8188;UpperLimit;;0.2;;;Updates from the Test-Q data;RSIPPTE-710
54152;INS_OFF;S2;8188;UpperLimit;;-0.1;;;Updates from the Test-Q data;RSIPPTE-710
54153;INS_OFF;B1,B2,Q1,Q2,Q3;8188;LowerLimit;;-0.6;;;Updates from the Test-Q data;RSIPPTE-710
54153;INS_OFF;S1;8188;LowerLimit;;-0.3;;;Updates from the Test-Q data;RSIPPTE-710
